yaw,pitch,roll,ayaw,apitch,aroll,myaw,mpitch,mroll,time
60,2.19,-1.5,60.59,2.37,-1.4,104.874057030188,-1.92621968498172,-23.1184492607364,65.198
60,2.19,-1.5,60.59,2.37,-1.4,104.841640755304,-1.9177396214087,-23.1089077215122,65.198
60,2.19,-1.5,60.59,2.38,-1.41,104.809169246375,-1.90744587532685,-23.0989449869738,65.198
60,2.19,-1.5,60.58,2.38,-1.41,104.778654796289,-1.90000931840901,-23.08768566019,65.314
60,2.19,-1.5,60.59,2.38,-1.4,104.749217554393,-1.8911135533534,-23.076998565659,65.314
60,2.19,-1.5,60.6,2.39,-1.41,104.71809950692,-1.88492061555213,-23.0681115425237,65.314
60,2.19,-1.5,60.58,2.39,-1.41,104.686636716646,-1.87944317963161,-23.0607846812606,65.314
60,2.19,-1.5,60.57,2.4,-1.42,104.654661119213,-1.86312783731025,-23.0520906680289,65.428
60,2.19,-1.5,60.56,2.41,-1.42,104.623910145782,-1.85283238544207,-23.0437986858809,65.428
60,2.19,-1.5,60.55,2.41,-1.43,104.592725828979,-1.84434236947814,-23.0356543881424,65.428
60,2.19,-1.5,60.54,2.41,-1.43,104.560277239117,-1.83207641234709,-23.0266288345803,65.428
60,2.19,-1.5,60.54,2.42,-1.43,104.529191697666,-1.82165239582205,-23.0185896663047,65.428
60,2.19,-1.5,60.54,2.42,-1.43,104.496783170227,-1.8104500454874,-23.008130750508,65.528
60,2.19,-1.5,60.54,2.42,-1.43,104.466342055695,-1.80251691484109,-22.9983808105769,65.528
60,2.19,-1.5,60.54,2.42,-1.42,104.434719221292,-1.79510715708966,-22.9877737363082,65.528
60,2.19,-1.5,60.54,2.42,-1.42,104.403077268235,-1.78518395969195,-22.9764652573481,65.528
60,2.19,-1.5,60.53,2.42,-1.42,104.371777390272,-1.7738403442795,-22.9656300230182,65.646
60,2.19,-1.5,60.52,2.43,-1.42,104.341259511387,-1.76341883255973,-22.9585466275988,65.646
60,2.19,-1.5,60.52,2.43,-1.42,104.310829654419,-1.75497241650289,-22.949617458019,65.646
60,2.19,-1.5,60.52,2.43,-1.42,104.279137930356,-1.74680783090495,-22.9408681496964,65.646
60,2.19,-1.5,60.51,2.44,-1.41,104.247340746084,-1.73536896562409,-22.9302160079559,65.646
60,2.19,-1.5,60.51,2.44,-1.41,104.216261384943,-1.72609744153306,-22.9209174368188,65.746
60,2.19,-1.5,60.5,2.44,-1.41,104.18389568142,-1.71664214045832,-22.9129016892328,65.746
60,2.19,-1.5,60.49,2.44,-1.42,104.152148512919,-1.70863417335194,-22.9045153756596,65.746
60,2.19,-1.5,60.49,2.44,-1.42,104.119940776353,-1.7006247226479,-22.8958667346055,65.746
60,2.19,-1.5,60.5,2.44,-1.42,104.089656154094,-1.69310392486073,-22.8875350824896,65.868
60,2.19,-1.5,60.49,2.44,-1.42,104.058008836089,-1.68659195853601,-22.8784487297317,65.868
60,2.19,-1.5,60.49,2.43,-1.42,104.026362538989,-1.68205998128006,-22.8688362056875,65.868
60,2.19,-1.5,60.48,2.44,-1.43,103.993919539968,-1.67404639633356,-22.8599786855988,65.868
60,2.19,-1.5,60.48,2.44,-1.43,103.962186982827,-1.66527864003031,-22.8509153043792,65.988
60,2.19,-1.5,60.48,2.43,-1.42,103.931350907618,-1.65694991963544,-22.8414410972268,65.988
60,2.19,-1.5,60.48,2.43,-1.42,103.899875496224,-1.65009375617155,-22.8324960828835,65.988
60,2.19,-1.5,60.48,2.43,-1.42,103.868225410358,-1.64361122508524,-22.8229029872016,65.988
60,2.19,-1.5,60.47,2.43,-1.42,103.838604649315,-1.6348259612791,-22.8119407734843,65.988
60,2.19,-1.5,60.47,2.44,-1.42,103.806837175797,-1.62509581769258,-22.8028618791948,66.088
60,2.19,-1.5,60.46,2.44,-1.43,103.777816920101,-1.61765308128743,-22.7955902944506,66.088
60,2.19,-1.5,60.46,2.44,-1.43,103.746413498103,-1.60890028955414,-22.7868903561938,66.088
60,2.19,-1.5,60.46,2.44,-1.43,103.714303018436,-1.5990757786486,-22.7770128767939,66.088
60,2.19,-1.5,60.46,2.44,-1.42,103.682222521144,-1.58819978026187,-22.7657326146059,66.2
60,2.19,-1.5,60.46,2.44,-1.41,103.651435886954,-1.57851948383524,-22.7531082451731,66.2
60,2.19,-1.5,60.47,2.43,-1.41,103.620013209545,-1.57161247303651,-22.7426613563124,66.2
60,2.19,-1.5,60.47,2.43,-1.41,103.587986384026,-1.56223077270247,-22.7308228169822,66.2
60,2.19,-1.5,60.47,2.43,-1.41,103.556572310335,-1.55273184999711,-22.7202328917671,66.2
60,2.19,-1.5,60.47,2.43,-1.41,103.525809888601,-1.54339848663485,-22.7102288649755,66.312
60,2.19,-1.5,60.47,2.43,-1.41,103.493780521865,-1.53319149679434,-22.6997401295441,66.312
60,2.19,-1.5,60.48,2.43,-1.4,103.461708879526,-1.52288247321307,-22.6887398922551,66.312
60,2.19,-1.5,60.47,2.44,-1.41,103.429479718775,-1.51272698995803,-22.6795706527265,66.312
60,2.19,-1.5,60.46,2.44,-1.41,103.397852573958,-1.50195415218256,-22.6702280659829,66.431
60,2.19,-1.5,60.46,2.44,-1.41,103.366326662975,-1.49211166892777,-22.660921511119,66.431
60,2.19,-1.5,60.46,2.44,-1.41,103.336109715061,-1.48336648859788,-22.6515007292655,66.431
60,2.19,-1.5,60.45,2.44,-1.41,103.304508515693,-1.47375732022622,-22.6419245808033,66.431
60,2.19,-1.5,60.44,2.45,-1.41,103.272851245101,-1.46334611493632,-22.6317580502255,66.431
60,2.19,-1.5,60.43,2.45,-1.41,103.240647897148,-1.45335485094042,-22.6211077325329,66.524
60,2.19,-1.5,60.42,2.45,-1.41,103.208387451096,-1.44626355141962,-22.609768313505,66.524
60,2.19,-1.5,60.41,2.45,-1.42,103.175520166234,-1.4365927581721,-22.6024708049864,66.524
60,2.19,-1.5,60.41,2.45,-1.42,103.144578009515,-1.4283617646612,-22.5938378611933,66.524
60,2.19,-1.5,60.4,2.45,-1.43,103.113562754742,-1.42325242205207,-22.5861221474272,66.633
60,2.19,-1.5,60.39,2.45,-1.43,103.082538749074,-1.41622897357739,-22.5777140913662,66.633
60,2.19,-1.5,60.39,2.45,-1.43,103.050505833302,-1.41037984811269,-22.5682526577769,66.633
60,2.19,-1.5,60.39,2.45,-1.43,103.019824990995,-1.40443781202167,-22.55925835303,66.633
60,2.19,-1.5,60.38,2.45,-1.43,102.987723694118,-1.39671675987302,-22.5509153242731,66.743
60,2.19,-1.5,60.38,2.44,-1.43,102.956999837059,-1.39227807164845,-22.5424312602869,66.743
60,2.19,-1.5,60.38,2.44,-1.43,102.925553071814,-1.38708261423303,-22.534509454051,66.743
60,2.19,-1.5,60.38,2.44,-1.43,102.895467282535,-1.38197630040933,-22.5263651030465,66.743
60,2.19,-1.5,60.37,2.44,-1.44,102.86264885596,-1.37478378146847,-22.5194996804211,66.857
60,2.19,-1.5,60.36,2.44,-1.44,102.829751333497,-1.36747492067658,-22.510228505505,66.857
60,2.19,-1.5,60.36,2.43,-1.43,102.797256768992,-1.36053584182223,-22.4982969591741,66.857
60,2.19,-1.5,60.36,2.43,-1.43,102.765513342264,-1.3548585451979,-22.4861485075792,66.857
60,2.19,-1.5,60.36,2.43,-1.42,102.733527651294,-1.34741884801325,-22.4776315878832,66.857
60,2.19,-1.5,60.36,2.43,-1.43,102.703440571584,-1.34114406088084,-22.4692346031706,66.969
60,2.19,-1.5,60.35,2.42,-1.43,102.671310729875,-1.33431964364206,-22.4610676101353,66.969
60,2.19,-1.5,60.35,2.42,-1.43,102.639180154221,-1.32741321978659,-22.4534944728508,66.969
60,2.19,-1.5,60.35,2.42,-1.43,102.608565950069,-1.3216096376097,-22.4425617563311,66.969
60,2.19,-1.5,60.35,2.42,-1.42,102.578001098845,-1.31461958963581,-22.4334256353154,67.081
60,2.19,-1.5,60.35,2.41,-1.43,102.546044736737,-1.30896942705439,-22.4241724084604,67.081
60,2.19,-1.5,60.35,2.41,-1.42,102.515406478484,-1.30312121767384,-22.4147127891016,67.081
60,2.19,-1.5,60.35,2.41,-1.43,102.484151754035,-1.29415524436869,-22.4045521755842,67.081
60,2.19,-1.5,60.35,2.41,-1.42,102.450898242089,-1.28641384946088,-22.3929460975197,67.081
60,2.19,-1.5,60.35,2.41,-1.43,102.418212833356,-1.27926661030924,-22.3843395892067,67.188
60,2.19,-1.5,60.34,2.41,-1.43,102.386187352235,-1.27184730415298,-22.375106742579,67.188
60,2.19,-1.5,60.35,2.41,-1.42,102.354505539343,-1.26365397381412,-22.3650194996719,67.188
60,2.19,-1.5,60.35,2.41,-1.42,102.32277104409,-1.25544809809658,-22.3539838852522,67.188
60,2.19,-1.5,60.33,2.41,-1.42,102.288409589122,-1.24601372484753,-22.3456182010152,67.311
60,2.19,-1.5,60.32,2.42,-1.43,102.256092661509,-1.23675322942975,-22.3366027032087,67.311
60,2.19,-1.5,60.31,2.42,-1.43,102.222774826209,-1.22903771411563,-22.3262359151617,67.311
60,2.19,-1.5,60.31,2.42,-1.43,102.191480881455,-1.22070570802688,-22.3172126553457,67.311
60,2.19,-1.5,60.3,2.42,-1.43,102.159516078711,-1.2110430450268,-22.3078488240295,67.311
60,2.19,-1.5,60.29,2.42,-1.43,102.126793207381,-1.20245055806515,-22.2983554094995,67.431
60,2.19,-1.5,60.29,2.42,-1.43,102.095712406387,-1.19529562024756,-22.2881128322788,67.431
60,2.19,-1.5,60.29,2.42,-1.43,102.064612227754,-1.18863093278983,-22.2778774003792,67.431
60,2.19,-1.5,60.29,2.42,-1.43,102.032669839594,-1.18063220115055,-22.2696840583539,67.431
60,2.19,-1.5,60.28,2.42,-1.43,102.00069485182,-1.17373473138623,-22.2617329205366,67.431
60,2.19,-1.5,60.28,2.42,-1.44,101.969362822122,-1.16665040832414,-22.2524914425629,67.525
60,2.19,-1.5,60.27,2.42,-1.43,101.937432614774,-1.15993934927681,-22.2435076174097,67.525
60,2.19,-1.5,60.26,2.42,-1.44,101.90604336324,-1.15393924640923,-22.2366892105543,67.525
60,2.19,-1.5,60.25,2.42,-1.44,101.873942465244,-1.14690067388204,-22.2286806751762,67.525
60,2.19,-1.5,60.25,2.42,-1.44,101.842632592301,-1.1402338365038,-22.2205339147573,67.645
60,2.19,-1.5,60.25,2.42,-1.44,101.812589346873,-1.13465123712036,-22.2113128557107,67.645
60,2.19,-1.5,60.24,2.42,-1.44,101.782022392971,-1.12802495301123,-22.201077287265,67.645
60,2.19,-1.5,60.24,2.42,-1.45,101.751539251425,-1.12031928267708,-22.192452066652,67.645
60,2.19,-1.5,60.24,2.42,-1.44,101.720973707997,-1.1126795708184,-22.1824935555548,67.746
60,2.19,-1.5,60.24,2.42,-1.44,101.691041045437,-1.10397467400949,-22.1720038913316,67.746
60,2.19,-1.5,60.24,2.42,-1.44,101.660453474638,-1.09699769468788,-22.1616166939424,67.746
60,2.19,-1.5,60.23,2.42,-1.44,101.629243766239,-1.08738559766201,-22.1513050896365,67.746
60,2.19,-1.5,60.24,2.42,-1.44,101.599107300186,-1.07780808396321,-22.1405408034018,67.862
60,2.19,-1.5,60.25,2.42,-1.43,101.569612407092,-1.06967478178191,-22.129686751319,67.862
60,2.19,-1.5,60.25,2.42,-1.43,101.539207988413,-1.0614427118178,-22.1209031016063,67.862
60,2.19,-1.5,60.26,2.42,-1.43,101.508727356669,-1.05238985634807,-22.1112668099034,67.862
60,2.19,-1.5,60.25,2.42,-1.43,101.478171325963,-1.04588716568031,-22.1007150439785,67.862
60,2.19,-1.5,60.25,2.42,-1.43,101.448373297988,-1.03872948152511,-22.091158579138,67.962
60,2.19,-1.5,60.25,2.42,-1.43,101.417965370755,-1.02838799229865,-22.0809394012487,67.962
60,2.19,-1.5,60.25,2.42,-1.43,101.385632372463,-1.01982176723942,-22.0713519517302,67.962
60,2.19,-1.5,60.25,2.42,-1.43,101.354502025078,-1.01138141832008,-22.0625193319315,67.962
60,2.19,-1.5,60.24,2.42,-1.43,101.322643262878,-1.00181068131933,-22.0520622246353,68.087
60,2.19,-1.5,60.24,2.42,-1.43,101.292714732208,-0.996111005470067,-22.0409380943405,68.087
60,2.19,-1.5,60.23,2.42,-1.43,101.261558915399,-0.987025456432286,-22.0312050423758,68.087
60,2.19,-1.5,60.24,2.42,-1.43,101.2307492634,-0.977457497753561,-22.0198440434187,68.087
60,2.19,-1.5,60.25,2.42,-1.42,101.198686079412,-0.969226846609688,-22.0087641590592,68.087
60,2.19,-1.5,60.23,2.42,-1.43,101.166027478474,-0.96163421647521,-22.0009840642554,68.211
60,2.19,-1.5,60.22,2.42,-1.43,101.13405434963,-0.955690954105207,-21.993771916755,68.211
60,2.19,-1.5,60.23,2.42,-1.43,101.105381096859,-0.950131355689355,-21.9841232552873,68.211
60,2.19,-1.5,60.24,2.42,-1.43,101.073940300275,-0.941642961584922,-21.972204881909,68.211
60,2.19,-1.5,60.23,2.42,-1.43,101.042176092211,-0.933074784893241,-21.9623570487764,68.211
60,2.19,-1.5,60.23,2.42,-1.43,101.01047072253,-0.92788958966057,-21.9525803301033,68.307
60,2.19,-1.5,60.22,2.42,-1.43,100.978644884742,-0.922264783011737,-21.9429615278704,68.307
60,2.19,-1.5,60.21,2.42,-1.44,100.946694414416,-0.914222422281027,-21.9328676848312,68.307
60,2.19,-1.5,60.22,2.42,-1.43,100.91543430869,-0.908600741401988,-21.9212205044273,68.307
60,2.19,-1.5,60.23,2.41,-1.43,100.885601289147,-0.903780293495171,-21.9091754631267,68.427
60,2.19,-1.5,60.23,2.41,-1.43,100.854766950878,-0.896481411047376,-21.899131200433,68.427
60,2.19,-1.5,60.23,2.41,-1.42,100.821857718754,-0.88941122332272,-21.8876650758189,68.427
60,2.19,-1.5,60.24,2.4,-1.41,100.791339788197,-0.883759109523986,-21.8747357332422,68.427
60,2.19,-1.5,60.26,2.4,-1.41,100.76146349613,-0.876456577912926,-21.8643740581577,68.53
60,2.19,-1.5,60.26,2.4,-1.41,100.731889050524,-0.870712453698133,-21.8538297326889,68.53
60,2.19,-1.5,60.26,2.39,-1.41,100.701069130434,-0.864161932723968,-21.8434622235846,68.53
60,2.19,-1.5,60.26,2.4,-1.41,100.668617458688,-0.857428636516925,-21.8345476542385,68.53
60,2.19,-1.5,60.25,2.4,-1.41,100.637453710643,-0.847481880017447,-21.8243139749266,68.53
60,2.19,-1.5,60.25,2.4,-1.41,100.605284413506,-0.839080936533418,-21.8146992739142,68.643
60,2.19,-1.5,60.25,2.4,-1.41,100.574394468282,-0.831124263857793,-21.8044802672201,68.643
60,2.19,-1.5,60.26,2.4,-1.41,100.542689294953,-0.821729806452423,-21.7930378226003,68.643
60,2.19,-1.5,60.27,2.4,-1.4,100.512249125986,-0.814010373357263,-21.7809839491291,68.643
60,2.19,-1.5,60.28,2.39,-1.4,100.481189729733,-0.805734838449367,-21.7678783641005,68.746
60,2.19,-1.5,60.29,2.39,-1.39,100.449424268205,-0.799245538258345,-21.7572891804517,68.746
60,2.19,-1.5,60.29,2.39,-1.39,100.418539446447,-0.795436085264649,-21.7482872392794,68.746
60,2.19,-1.5,60.29,2.39,-1.39,100.387690009108,-0.783622974691571,-21.7391829890488,68.746
60,2.19,-1.5,60.3,2.39,-1.38,100.357202249477,-0.773627662949465,-21.7269813130499,68.867
60,2.19,-1.5,60.31,2.38,-1.38,100.326739202613,-0.770522756237073,-21.7167510764814,68.867
60,2.19,-1.5,60.31,2.38,-1.38,100.29707967937,-0.765032503115054,-21.70852704194,68.867
60,2.19,-1.5,60.3,2.38,-1.39,100.264155884872,-0.754929460010442,-21.6996967875139,68.867
60,2.19,-1.5,60.31,2.38,-1.38,100.232980548561,-0.744311522778769,-21.687407654165,68.867
60,2.19,-1.5,60.32,2.39,-1.38,100.202475707081,-0.735854993651849,-21.6750152180186,68.987
60,2.19,-1.5,60.31,2.39,-1.38,100.171610464015,-0.731042522404377,-21.66504164074,68.987
60,2.19,-1.5,60.31,2.38,-1.38,100.140249902789,-0.724694008220325,-21.6556238294572,68.987
60,2.19,-1.5,60.32,2.38,-1.38,100.109741081728,-0.715246049221347,-21.643640850997,68.987
60,2.19,-1.5,60.33,2.38,-1.37,100.079868576671,-0.707341754786578,-21.632418529296,68.987
60,2.19,-1.5,60.35,2.38,-1.37,100.04957428399,-0.698930530473882,-21.6212411312224,69.097
60,2.19,-1.5,60.36,2.38,-1.36,100.019981252275,-0.694768351817793,-21.6109005733173,69.097
60,2.19,-1.5,60.37,2.37,-1.36,99.989386883492,-0.689731124101145,-21.60070815954,69.097
60,2.19,-1.5,60.37,2.37,-1.36,99.9581764165138,-0.679580637131017,-21.5898920238802,69.097
60,2.19,-1.5,60.37,2.38,-1.36,99.9269244363584,-0.670877074637774,-21.5767542121543,69.199
60,2.19,-1.5,60.37,2.37,-1.36,99.8950190634962,-0.666233883254944,-21.5657919830846,69.199
60,2.19,-1.5,60.37,2.37,-1.36,99.8636741014134,-0.66093248903641,-21.5567695029774,69.199
60,2.19,-1.5,60.37,2.37,-1.36,99.8336463094711,-0.653198055266642,-21.5465952249104,69.199
60,2.19,-1.5,60.37,2.37,-1.36,99.8035572428379,-0.644992810251316,-21.5374406944179,69.312
60,2.19,-1.5,60.36,2.37,-1.36,99.7722134861734,-0.639608965543993,-21.5270793719999,69.312
60,2.19,-1.5,60.36,2.37,-1.36,99.741547354392,-0.635591261742143,-21.5171841814283,69.312
60,2.19,-1.5,60.36,2.36,-1.36,99.7115921147411,-0.629424230695795,-21.5083871989389,69.312
60,2.19,-1.5,60.37,2.36,-1.36,99.6807444181232,-0.62204062788091,-21.4963679186721,69.312
60,2.19,-1.5,60.39,2.36,-1.35,99.6491621812121,-0.614722526107529,-21.4845413320378,69.427
60,2.19,-1.5,60.39,2.35,-1.36,99.6172597031107,-0.610005664161069,-21.4750548529362,69.427
60,2.19,-1.5,60.39,2.35,-1.36,99.5860314324791,-0.603527890669174,-21.4672076953952,69.427
60,2.19,-1.5,60.39,2.35,-1.36,99.5542117605967,-0.596200061529303,-21.4558489195074,69.427
60,2.19,-1.5,60.39,2.35,-1.36,99.5236734867881,-0.58985516368519,-21.4450756776041,69.523
60,2.19,-1.5,60.4,2.35,-1.36,99.4931892940103,-0.583314395191957,-21.4350540697665,69.523
60,2.19,-1.5,60.4,2.35,-1.36,99.4633822019799,-0.577206979991568,-21.4258859680291,69.523
60,2.19,-1.5,60.41,2.34,-1.36,99.4324172618077,-0.570485595437121,-21.4146483335558,69.523
60,2.19,-1.5,60.42,2.35,-1.36,99.4020043280329,-0.562999679243252,-21.4028286829621,69.637
60,2.19,-1.5,60.43,2.34,-1.35,99.37060665069,-0.554685363763158,-21.3911557029772,69.637
60,2.19,-1.5,60.44,2.34,-1.35,99.3391866766267,-0.549470919665065,-21.3796494578154,69.637
60,2.19,-1.5,60.46,2.33,-1.34,99.3090889505283,-0.543400238723072,-21.3685809238978,69.637
60,2.19,-1.5,60.47,2.33,-1.34,99.2789773933523,-0.535427721310952,-21.3562259440765,69.637
60,2.19,-1.5,60.47,2.33,-1.33,99.2488691108212,-0.527090590673608,-21.3428658847498,69.757
60,2.19,-1.5,60.48,2.33,-1.33,99.2193791517769,-0.521991713206938,-21.3321890550453,69.757
60,2.19,-1.5,60.49,2.33,-1.33,99.1889918302475,-0.517164704093389,-21.3218292861231,69.757
60,2.19,-1.5,60.49,2.33,-1.33,99.1586224553228,-0.509743816448861,-21.3125982236372,69.757
60,2.19,-1.5,60.49,2.34,-1.34,99.126639516735,-0.499616786546145,-21.3014189741575,69.867
60,2.19,-1.5,60.48,2.34,-1.34,99.0947651081056,-0.49425704545866,-21.2912943432527,69.867
60,2.19,-1.5,60.49,2.34,-1.34,99.0648149967958,-0.489798358601582,-21.2821192506806,69.867
60,2.19,-1.5,60.49,2.34,-1.34,99.0337000476673,-0.484074061966585,-21.27360500265,69.867
60,2.19,-1.5,60.49,2.34,-1.34,99.0047562108137,-0.476373523225589,-21.2629111675349,69.867
60,2.19,-1.5,60.49,2.34,-1.34,98.9738051956608,-0.468951555801382,-21.2518284492106,69.977
60,2.19,-1.5,60.5,2.34,-1.34,98.9429858096571,-0.463533827307213,-21.2390520143471,69.977
60,2.19,-1.5,60.51,2.33,-1.34,98.9121814984679,-0.458116411556075,-21.2274754494223,69.977
60,2.19,-1.5,60.5,2.33,-1.35,98.8816830543958,-0.45184570559535,-21.2189259158518,69.977
60,2.19,-1.5,60.5,2.34,-1.35,98.8498680782137,-0.443216129411179,-21.2097634635085,70.088
60,2.19,-1.5,60.51,2.33,-1.35,98.8186867576849,-0.436992084232968,-21.1972661066303,70.088
60,2.19,-1.5,60.52,2.33,-1.34,98.7881644498157,-0.431816944005212,-21.1848366086313,70.088
60,2.19,-1.5,60.52,2.33,-1.34,98.7598958078655,-0.426707607290821,-21.1739027370181,70.088
60,2.19,-1.5,60.53,2.33,-1.34,98.7302168220529,-0.41939188252438,-21.1606425867896,70.088
60,2.19,-1.5,60.52,2.33,-1.34,98.7005091174663,-0.41179178875593,-21.1485110474288,70.202
60,2.19,-1.5,60.52,2.33,-1.34,98.6722165068615,-0.404208856457189,-21.1370486033335,70.202
60,2.19,-1.5,60.53,2.33,-1.34,98.641962147742,-0.397172961999309,-21.1247746452654,70.202
60,2.19,-1.5,60.53,2.33,-1.34,98.6109964676567,-0.389092365947743,-21.1139835592694,70.202
60,2.19,-1.5,60.53,2.34,-1.34,98.5819327562118,-0.378792536181696,-21.1027973251007,70.317
60,2.19,-1.5,60.53,2.34,-1.34,98.5516002062701,-0.371746077352766,-21.0909251698015,70.317
60,2.19,-1.5,60.54,2.34,-1.34,98.5218698997496,-0.365091351710931,-21.0813476780198,70.317
60,2.19,-1.5,60.54,2.34,-1.34,98.4915933562506,-0.358614996263305,-21.0698479641494,70.317
60,2.19,-1.5,60.54,2.34,-1.34,98.4619298986218,-0.349968221249524,-21.057363454434,70.317
60,2.19,-1.5,60.54,2.34,-1.34,98.4329003046914,-0.341359995431222,-21.0471989122441,70.427
60,2.19,-1.5,60.54,2.35,-1.34,98.4025804836902,-0.334014199277882,-21.0363564442392,70.427
60,2.19,-1.5,60.54,2.34,-1.34,98.3728817467405,-0.328678133093991,-21.0256928019523,70.427
60,2.19,-1.5,60.54,2.35,-1.34,98.341811156534,-0.320016591174237,-21.0144305059212,70.427
60,2.19,-1.5,60.54,2.35,-1.34,98.3126797663525,-0.313253268703321,-21.0047975639303,70.538
60,2.19,-1.5,60.53,2.35,-1.35,98.283305880625,-0.306025689280079,-20.997369975123,70.538
60,2.19,-1.5,60.52,2.36,-1.36,98.2525768102584,-0.29862280223955,-20.9867811529796,70.538
60,2.19,-1.5,60.52,2.36,-1.36,98.2223114395185,-0.291405987281599,-20.9764742860009,70.538
60,2.19,-1.5,60.52,2.36,-1.35,98.1933190741767,-0.284045681209383,-20.9650416408407,70.538
60,2.19,-1.5,60.51,2.36,-1.36,98.1619836650975,-0.276203378463078,-20.9552851938695,70.657
60,2.19,-1.5,60.5,2.36,-1.36,98.1319852647631,-0.270899696072941,-20.9456701712259,70.657
60,2.19,-1.5,60.5,2.37,-1.36,98.1023521592967,-0.264792054586369,-20.9338801006668,70.657
60,2.19,-1.5,60.5,2.37,-1.36,98.0713919386271,-0.25751208728879,-20.9222814412288,70.657
60,2.19,-1.5,60.5,2.37,-1.36,98.0404408032387,-0.250682934685885,-20.9105045540106,70.758
60,2.19,-1.5,60.5,2.37,-1.36,98.0101066127608,-0.24517793183504,-20.8994182842603,70.758
60,2.19,-1.5,60.49,2.37,-1.36,97.9788988954828,-0.238561979493462,-20.8891371969249,70.758
60,2.19,-1.5,60.47,2.37,-1.37,97.9469903297978,-0.230918928131563,-20.8791287856242,70.758
60,2.19,-1.5,60.48,2.37,-1.37,97.9163033224803,-0.225175534552726,-20.8673340737008,70.877
60,2.19,-1.5,60.49,2.37,-1.36,97.8862185236009,-0.218359911240776,-20.856312526322,70.877
60,2.19,-1.5,60.5,2.36,-1.36,97.855126871494,-0.212726615834011,-20.8440099513112,70.877
60,2.19,-1.5,60.51,2.36,-1.36,97.8246593318426,-0.205820747901998,-20.8308575301319,70.877
60,2.19,-1.5,60.51,2.36,-1.36,97.7951635990142,-0.19868603948772,-20.8188633462615,70.877
60,2.19,-1.5,60.51,2.36,-1.35,97.7643616239348,-0.19269460064302,-20.8073951710542,70.977
60,2.19,-1.5,60.5,2.36,-1.36,97.7326175575891,-0.185909554121583,-20.7981797275649,70.977
60,2.19,-1.5,60.5,2.36,-1.36,97.7015729695789,-0.179546436623322,-20.786969245117,70.977
60,2.19,-1.5,60.5,2.37,-1.36,97.6707260140304,-0.171359442003847,-20.77548743981,70.977
60,2.19,-1.5,60.5,2.37,-1.36,97.6412031634473,-0.164938291663888,-20.763901096337,71.097
60,2.19,-1.5,60.49,2.37,-1.37,97.6100183124462,-0.157744894739896,-20.753221778123,71.097
60,2.19,-1.5,60.47,2.37,-1.37,97.5796041167123,-0.150708339200808,-20.742999214883,71.097
60,2.19,-1.5,60.47,2.37,-1.37,97.5486866844077,-0.141730919615134,-20.7304243865998,71.097
60,2.19,-1.5,60.47,2.37,-1.36,97.5191451545908,-0.135538539515364,-20.7191902183731,71.097
60,2.19,-1.5,60.48,2.37,-1.36,97.4878376048267,-0.126492939593901,-20.7070163572471,71.212
60,2.19,-1.5,60.48,2.37,-1.36,97.4578159933358,-0.120506470686029,-20.6950057125409,71.212
60,2.19,-1.5,60.49,2.36,-1.35,97.4268882939852,-0.114956074226305,-20.6810556739017,71.212
60,2.19,-1.5,60.5,2.36,-1.35,97.3959079703632,-0.106891984376693,-20.6665907115635,71.212
60,2.19,-1.5,60.51,2.36,-1.35,97.3665781276245,-0.100661645948796,-20.6539281740772,71.212
60,2.19,-1.5,60.52,2.36,-1.34,97.336614753419,-0.0930095014265744,-20.6418638121774,71.322
60,2.19,-1.5,60.52,2.36,-1.35,97.305848403492,-0.0842814128830966,-20.6305021053364,71.322
60,2.19,-1.5,60.52,2.36,-1.35,97.2744592681704,-0.0772297626788944,-20.620251206386,71.322
60,2.19,-1.5,60.51,2.36,-1.35,97.2448822030065,-0.0696229267408967,-20.6078697195019,71.322
60,2.19,-1.5,60.51,2.36,-1.35,97.2139769038691,-0.0625609843104836,-20.5968927536094,71.437
60,2.19,-1.5,60.51,2.36,-1.35,97.1821245301345,-0.0571922591700242,-20.5841895579343,71.437
60,2.19,-1.5,60.52,2.36,-1.34,97.1517038118049,-0.0498384056824535,-20.5712904191048,71.437
60,2.19,-1.5,60.52,2.36,-1.34,97.1222046368143,-0.0427747974561292,-20.5587135859834,71.437
60,2.19,-1.5,60.52,2.36,-1.34,97.0921348994735,-0.0356883579141248,-20.5466507262188,71.557
60,2.19,-1.5,60.53,2.36,-1.34,97.0624222375081,-0.0291697638556296,-20.5336610118948,71.557
60,2.19,-1.5,60.54,2.36,-1.33,97.0321053614343,-0.0218292556959094,-20.5198951869697,71.557
60,2.19,-1.5,60.54,2.36,-1.33,97.0015204540608,-0.0145213289843746,-20.5084816936394,71.557
60,2.19,-1.5,60.54,2.36,-1.33,96.971536244057,-0.00902734940616176,-20.4970813309064,71.557
60,2.19,-1.5,60.54,2.36,-1.34,96.9419857853942,-0.00143630117267474,-20.4867384462326,71.673
60,2.19,-1.5,60.54,2.36,-1.34,96.9124839321549,0.00285130574490894,-20.4757763726305,71.673
60,2.19,-1.5,60.54,2.36,-1.34,96.8838130061144,0.00852076793086088,-20.4660078275269,71.673
60,2.19,-1.5,60.54,2.36,-1.34,96.8544772739905,0.0145036770312949,-20.4545186573885,71.673
60,2.19,-1.5,60.55,2.36,-1.34,96.8258678490246,0.0206699599399206,-20.4441078889409,71.673
