Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
6.48148E-06,0.6489,-0.4573,-9.7377,0.0002,-0.0002,0.0012,22.5869,36.6765,-27.5771,0.648148148
6.48148E-06,0.6465,-0.4789,-9.7162,0.0007,0.0014,0.0001,22.5869,36.6765,-27.5771,0.648148148
6.48148E-06,0.6465,-0.4789,-9.7162,0.0007,0.0014,0.0001,22.5869,36.6765,-27.5771,0.648148148
6.48148E-06,0.656,-0.4717,-9.7449,0.0012,0.0003,-0.0004,21.8583,37.0396,-28.2752,0.648148148
7.7662E-06,0.656,-0.4717,-9.7449,0.0012,0.0003,-0.0004,21.8583,37.0396,-28.2752,0.77662037
7.7662E-06,0.6345,-0.4525,-9.7066,0.0002,-0.0002,0.0007,21.8583,37.0396,-28.2752,0.77662037
7.7662E-06,0.6393,-0.4573,-9.7281,0.0007,0.0014,-0.0004,21.8583,37.0396,-28.2752,0.77662037
7.7662E-06,0.6393,-0.4573,-9.7281,0.0007,0.0014,-0.0004,21.8583,37.0396,-28.2752,0.77662037
7.7662E-06,0.6465,-0.4813,-9.7688,0.0007,-0.0008,0.0001,21.8583,37.0396,-28.2752,0.77662037
7.7662E-06,0.6465,-0.4813,-9.7688,0.0007,-0.0008,0.0001,21.8583,37.0396,-28.2752,0.77662037
7.7662E-06,0.6584,-0.4669,-9.776,-0.0014,-0.0002,-0.0004,21.8583,37.0396,-28.2752,0.77662037
7.7662E-06,0.6584,-0.4669,-9.776,-0.0014,-0.0002,-0.0004,21.8583,37.0396,-28.2752,0.77662037
7.7662E-06,0.6297,-0.4525,-9.776,0.0018,-0.0008,0.0001,21.8583,37.0396,-28.2752,0.77662037
7.7662E-06,0.6297,-0.4477,-9.7497,-0.0014,-0.0008,0.0001,22.9512,36.6765,-28.9734,0.77662037
9.03935E-06,0.6297,-0.4477,-9.7497,-0.0014,-0.0008,0.0001,22.9512,36.6765,-28.9734,0.903935185
9.03935E-06,0.6393,-0.4525,-9.7832,0.0018,-0.0002,0.0001,22.9512,36.6765,-28.9734,0.903935185
9.03935E-06,0.6393,-0.4525,-9.7832,0.0018,-0.0002,0.0001,22.9512,36.6765,-28.9734,0.903935185
9.03935E-06,0.6513,-0.4453,-9.709,-0.0009,-0.0008,-0.0009,22.9512,36.6765,-28.9734,0.903935185
9.03935E-06,0.6513,-0.4453,-9.709,-0.0009,-0.0008,-0.0009,22.9512,36.6765,-28.9734,0.903935185
9.03935E-06,0.6704,-0.4549,-9.776,0.0002,0.0003,-0.0004,22.9512,36.6765,-28.9734,0.903935185
9.03935E-06,0.6465,-0.4645,-9.7018,-0.0014,0.0003,0.0001,22.9512,36.6765,-28.9734,0.903935185
9.03935E-06,0.6465,-0.4645,-9.7018,-0.0014,0.0003,0.0001,22.9512,36.6765,-28.9734,0.903935185
9.03935E-06,0.6584,-0.4501,-9.7521,-0.0009,0.0003,0.0007,22.9512,36.6765,-28.9734,0.903935185
1.03588E-05,0.6584,-0.4501,-9.7521,-0.0009,0.0003,0.0007,22.9512,36.6765,-28.9734,1.03587963
1.03588E-05,0.656,-0.4597,-9.7593,0.0002,0.0008,0.0007,22.2226,36.6765,-27.5771,1.03587963
1.03588E-05,0.656,-0.4597,-9.7593,0.0002,0.0008,0.0007,22.2226,36.6765,-27.5771,1.03587963
1.03588E-05,0.6656,-0.4477,-9.7569,0.0002,0.0003,0.0007,22.2226,36.6765,-27.5771,1.03587963
1.03588E-05,0.6608,-0.4645,-9.7377,0.0007,-0.0013,-0.0004,22.2226,36.6765,-27.5771,1.03587963
1.03588E-05,0.6608,-0.4645,-9.7377,0.0007,-0.0013,-0.0004,22.2226,36.6765,-27.5771,1.03587963
1.03588E-05,0.6537,-0.4501,-9.7162,-0.0009,-0.0008,-0.0004,22.2226,36.6765,-27.5771,1.03587963
1.03588E-05,0.6537,-0.4501,-9.7162,-0.0009,-0.0008,-0.0004,22.2226,36.6765,-27.5771,1.03587963
1.03588E-05,0.6465,-0.4717,-9.7521,0.0002,-0.0008,0.0001,22.2226,36.6765,-27.5771,1.03587963
1.03588E-05,0.6465,-0.4717,-9.7521,0.0002,-0.0008,0.0001,22.2226,36.6765,-27.5771,1.03587963
1.15509E-05,0.6489,-0.4477,-9.7186,-0.0009,0.0008,0.0012,22.2226,36.6765,-27.5771,1.155092593
1.15509E-05,0.6608,-0.4477,-9.7593,0.0002,0.0008,0.0001,22.2226,36.6765,-27.5771,1.155092593
1.15509E-05,0.6608,-0.4477,-9.7593,0.0002,0.0008,0.0001,22.2226,36.6765,-27.5771,1.155092593
1.15509E-05,0.656,-0.4429,-9.7066,-0.0009,-0.0013,0.0012,22.9512,37.7659,-28.9734,1.155092593
1.15509E-05,0.656,-0.4429,-9.7066,-0.0009,-0.0013,0.0012,22.9512,37.7659,-28.9734,1.155092593
1.15509E-05,0.6369,-0.4573,-9.7329,-0.0004,-0.0002,-0.0009,22.9512,37.7659,-28.9734,1.155092593
1.15509E-05,0.6369,-0.4573,-9.7329,-0.0004,-0.0002,-0.0009,22.9512,37.7659,-28.9734,1.155092593
1.15509E-05,0.656,-0.4525,-9.7233,0.0012,-0.0002,0.0001,22.9512,37.7659,-28.9734,1.155092593
1.15509E-05,0.656,-0.4525,-9.7233,0.0012,-0.0002,0.0001,22.9512,37.7659,-28.9734,1.155092593
1.15509E-05,0.656,-0.4645,-9.7425,0.0018,0.0003,0.0001,22.9512,37.7659,-28.9734,1.155092593
1.28819E-05,0.6537,-0.4693,-9.7233,0.0007,0.0003,0.0001,22.9512,37.7659,-28.9734,1.288194444
1.28819E-05,0.6537,-0.4693,-9.7233,0.0007,0.0003,0.0001,22.9512,37.7659,-28.9734,1.288194444
1.28819E-05,0.6345,-0.4621,-9.7641,-0.0009,-0.0008,0.0007,22.9512,37.7659,-28.9734,1.288194444
1.28819E-05,0.6345,-0.4621,-9.7641,-0.0009,-0.0008,0.0007,22.9512,37.7659,-28.9734,1.288194444
1.28819E-05,0.6608,-0.4573,-9.7712,-0.0004,-0.0002,0.0001,23.1334,37.2212,-28.1007,1.288194444
1.28819E-05,0.6608,-0.4573,-9.7712,-0.0004,-0.0002,0.0001,23.1334,37.2212,-28.1007,1.288194444
1.28819E-05,0.6441,-0.4621,-9.7162,0.0002,0.0008,0.0001,23.1334,37.2212,-28.1007,1.288194444
1.28819E-05,0.6537,-0.4621,-9.6779,0.0007,0.0003,0.0012,23.1334,37.2212,-28.1007,1.288194444
1.28819E-05,0.6537,-0.4621,-9.6779,0.0007,0.0003,0.0012,23.1334,37.2212,-28.1007,1.288194444
1.28819E-05,0.6537,-0.4549,-9.7329,0.0002,0.0008,-0.0004,23.1334,37.2212,-28.1007,1.288194444
1.40856E-05,0.6537,-0.4549,-9.7329,0.0002,0.0008,-0.0004,23.1334,37.2212,-28.1007,1.408564815
1.40856E-05,0.6489,-0.4669,-9.7377,0.0002,-0.0002,0.0007,23.1334,37.2212,-28.1007,1.408564815
1.40856E-05,0.6489,-0.4669,-9.7377,0.0002,-0.0002,0.0007,23.1334,37.2212,-28.1007,1.408564815
1.40856E-05,0.6489,-0.4382,-9.7569,-0.0014,-0.0018,-0.0004,23.1334,37.2212,-28.1007,1.408564815
1.40856E-05,0.6417,-0.4621,-9.7664,-0.0009,-0.0002,-0.0004,22.2226,36.3133,-28.9734,1.408564815
1.40856E-05,0.6417,-0.4621,-9.7664,-0.0009,-0.0002,-0.0004,22.2226,36.3133,-28.9734,1.408564815
1.40856E-05,0.6417,-0.4621,-9.7497,-0.0014,0.0008,-0.0004,22.2226,36.3133,-28.9734,1.408564815
1.40856E-05,0.6417,-0.4621,-9.7497,-0.0014,0.0008,-0.0004,22.2226,36.3133,-28.9734,1.408564815
1.40856E-05,0.6417,-0.4501,-9.6898,0.0002,-0.0002,0.0001,22.2226,36.3133,-28.9734,1.408564815
1.54398E-05,0.6417,-0.4501,-9.6898,0.0002,-0.0002,0.0001,22.2226,36.3133,-28.9734,1.543981481
1.54398E-05,0.6608,-0.4621,-9.7664,-0.0004,-0.0008,0.0007,22.2226,36.3133,-28.9734,1.543981481
1.54398E-05,0.656,-0.4501,-9.7473,0.0007,-0.0013,0.0012,22.2226,36.3133,-28.9734,1.543981481
1.54398E-05,0.656,-0.4501,-9.7473,0.0007,-0.0013,0.0012,22.2226,36.3133,-28.9734,1.543981481
1.54398E-05,0.6417,-0.4717,-9.7688,0.0007,-0.0002,0.0001,22.2226,36.3133,-28.9734,1.543981481
1.54398E-05,0.6417,-0.4717,-9.7688,0.0007,-0.0002,0.0001,22.2226,36.3133,-28.9734,1.543981481
1.54398E-05,0.6393,-0.4549,-9.7521,0.0002,0.0008,0.0001,22.769,36.858,-28.1007,1.543981481
1.54398E-05,0.6393,-0.4549,-9.7521,0.0002,0.0008,0.0001,22.769,36.858,-28.1007,1.543981481
1.54398E-05,0.668,-0.4525,-9.7784,0.0002,0.0008,-0.0004,22.769,36.858,-28.1007,1.543981481
1.54398E-05,0.6513,-0.4477,-9.7329,-0.0009,-0.0008,-0.0004,22.769,36.858,-28.1007,1.543981481
1.66204E-05,0.6513,-0.4477,-9.7329,-0.0009,-0.0008,-0.0004,22.769,36.858,-28.1007,1.662037037
1.66204E-05,0.6297,-0.4334,-9.7305,-0.0004,-0.0002,0.0012,22.769,36.858,-28.1007,1.662037037
1.66204E-05,0.6297,-0.4334,-9.7305,-0.0004,-0.0002,0.0012,22.769,36.858,-28.1007,1.662037037
1.66204E-05,0.6441,-0.4358,-9.7473,0.0002,-0.0008,-0.0004,22.769,36.858,-28.1007,1.662037037
1.66204E-05,0.6441,-0.4358,-9.7473,0.0002,-0.0008,-0.0004,22.769,36.858,-28.1007,1.662037037
1.66204E-05,0.6584,-0.4573,-9.7162,0.0007,0.0003,0.0007,22.769,36.858,-28.1007,1.662037037
1.66204E-05,0.6728,-0.4621,-9.7114,0.0007,-0.0002,0.0007,22.769,36.858,-28.1007,1.662037037
1.66204E-05,0.6728,-0.4621,-9.7114,0.0007,-0.0002,0.0007,22.769,36.858,-28.1007,1.662037037
1.66204E-05,0.6656,-0.4621,-9.7617,0.0002,-0.0002,0.0012,23.3155,36.6765,-27.9261,1.662037037
1.78704E-05,0.6656,-0.4621,-9.7617,0.0002,-0.0002,0.0012,23.3155,36.6765,-27.9261,1.787037037
1.78704E-05,0.6608,-0.4597,-9.7808,-0.0009,-0.0002,0.0007,23.3155,36.6765,-27.9261,1.787037037
1.78704E-05,0.6608,-0.4597,-9.7808,-0.0009,-0.0002,0.0007,23.3155,36.6765,-27.9261,1.787037037
1.78704E-05,0.6417,-0.4573,-9.7641,-0.0009,-0.0008,0.0001,23.3155,36.6765,-27.9261,1.787037037
1.78704E-05,0.6513,-0.4453,-9.7401,-0.0009,-0.0008,0.0012,23.3155,36.6765,-27.9261,1.787037037
1.78704E-05,0.6513,-0.4453,-9.7401,-0.0009,-0.0008,0.0012,23.3155,36.6765,-27.9261,1.787037037
1.78704E-05,0.6632,-0.4406,-9.721,0.0002,0.0003,-0.0004,23.3155,36.6765,-27.9261,1.787037037
1.78704E-05,0.6632,-0.4406,-9.721,0.0002,0.0003,-0.0004,23.3155,36.6765,-27.9261,1.787037037
1.78704E-05,0.6513,-0.4453,-9.7281,0.0007,0.0008,0.0001,23.3155,36.6765,-27.9261,1.787037037
1.78704E-05,0.6513,-0.4453,-9.7281,0.0007,0.0008,0.0001,23.3155,36.6765,-27.9261,1.787037037
1.91435E-05,0.668,-0.4621,-9.7569,-0.0009,-0.0013,0.0007,23.6798,36.3133,-28.2752,1.914351852
1.91435E-05,0.668,-0.4621,-9.7569,-0.0009,-0.0013,0.0007,23.6798,36.3133,-28.2752,1.914351852
1.91435E-05,0.6824,-0.4597,-9.7593,0.0007,0.0014,0.0007,23.6798,36.3133,-28.2752,1.914351852
1.91435E-05,0.6608,-0.4477,-9.7329,-0.0004,-0.0002,0.0007,23.6798,36.3133,-28.2752,1.914351852
1.91435E-05,0.6608,-0.4477,-9.7329,-0.0004,-0.0002,0.0007,23.6798,36.3133,-28.2752,1.914351852
1.91435E-05,0.6513,-0.4597,-9.697,-0.0009,-0.0002,0.0007,23.6798,36.3133,-28.2752,1.914351852
1.91435E-05,0.6513,-0.4597,-9.697,-0.0009,-0.0002,0.0007,23.6798,36.3133,-28.2752,1.914351852
1.91435E-05,0.6608,-0.4645,-9.7353,-0.0004,-0.0002,-0.0004,23.6798,36.3133,-28.2752,1.914351852
1.91435E-05,0.6608,-0.4645,-9.7353,-0.0004,-0.0002,-0.0004,23.6798,36.3133,-28.2752,1.914351852
2.04745E-05,0.6417,-0.4669,-9.6683,-0.0025,-0.0008,0.0007,23.6798,36.3133,-28.2752,2.047453704
2.04745E-05,0.6728,-0.4549,-9.7976,-0.0004,0.0008,0.0001,23.4977,35.4055,-27.7516,2.047453704
2.04745E-05,0.6728,-0.4549,-9.7976,-0.0004,0.0008,0.0001,23.4977,35.4055,-27.7516,2.047453704
2.04745E-05,0.6489,-0.4741,-9.7329,-0.0009,-0.0008,0.0007,23.4977,35.4055,-27.7516,2.047453704
2.04745E-05,0.6489,-0.4741,-9.7329,-0.0009,-0.0008,0.0007,23.4977,35.4055,-27.7516,2.047453704
2.04745E-05,0.6513,-0.4549,-9.7617,-0.0004,0.0003,0.0007,23.4977,35.4055,-27.7516,2.047453704
2.04745E-05,0.6513,-0.4549,-9.7617,-0.0004,0.0003,0.0007,23.4977,35.4055,-27.7516,2.047453704
2.04745E-05,0.6537,-0.4525,-9.709,0.0002,-0.0002,-0.0004,23.4977,35.4055,-27.7516,2.047453704
2.04745E-05,0.6513,-0.4501,-9.7066,-0.0004,0.0008,0.0007,23.4977,35.4055,-27.7516,2.047453704
2.04745E-05,0.6513,-0.4501,-9.7066,-0.0004,0.0008,0.0007,23.4977,35.4055,-27.7516,2.047453704
2.1713E-05,0.68,-0.4573,-9.7712,-0.0004,0.0014,0.0007,23.4977,35.4055,-27.7516,2.171296296
2.1713E-05,0.68,-0.4573,-9.7712,-0.0004,0.0014,0.0007,23.4977,35.4055,-27.7516,2.171296296
2.1713E-05,0.656,-0.4406,-9.7664,-0.0009,-0.0008,0.0012,23.4977,36.4949,-28.1007,2.171296296
2.1713E-05,0.656,-0.4406,-9.7664,-0.0009,-0.0008,0.0012,23.4977,36.4949,-28.1007,2.171296296
2.1713E-05,0.656,-0.4453,-9.7593,-0.0004,-0.0018,0.0007,23.4977,36.4949,-28.1007,2.171296296
2.1713E-05,0.6393,-0.4501,-9.7449,-0.0004,-0.0008,0.0007,23.4977,36.4949,-28.1007,2.171296296
2.1713E-05,0.6393,-0.4501,-9.7449,-0.0004,-0.0008,0.0007,23.4977,36.4949,-28.1007,2.171296296
2.1713E-05,0.6584,-0.4549,-9.7664,0.0002,0.0008,0.0012,23.4977,36.4949,-28.1007,2.171296296
2.1713E-05,0.6584,-0.4549,-9.7664,0.0002,0.0008,0.0012,23.4977,36.4949,-28.1007,2.171296296
2.1713E-05,0.6776,-0.4645,-9.7305,0.0007,0.0008,0.0012,23.4977,36.4949,-28.1007,2.171296296
2.30324E-05,0.6776,-0.4645,-9.7305,0.0007,0.0008,0.0012,23.4977,36.4949,-28.1007,2.303240741
2.30324E-05,0.6393,-0.4837,-9.7114,-0.0014,-0.0008,-0.0004,23.4977,36.4949,-28.1007,2.303240741
2.30324E-05,0.656,-0.4501,-9.7521,-0.0014,-0.0023,0.0001,23.4977,36.4949,-28.1007,2.303240741
2.30324E-05,0.656,-0.4501,-9.7521,-0.0014,-0.0023,0.0001,23.4977,36.4949,-28.1007,2.303240741
2.30324E-05,0.6608,-0.4501,-9.7808,-0.0009,-0.0008,0.0007,23.862,36.4949,-27.7516,2.303240741
2.30324E-05,0.6608,-0.4501,-9.7808,-0.0009,-0.0008,0.0007,23.862,36.4949,-27.7516,2.303240741
2.30324E-05,0.6441,-0.4501,-9.7712,-0.0004,-0.0002,0.0001,23.862,36.4949,-27.7516,2.303240741
2.30324E-05,0.6441,-0.4501,-9.7712,-0.0004,-0.0002,0.0001,23.862,36.4949,-27.7516,2.303240741
2.30324E-05,0.6728,-0.4501,-9.7425,0.0002,0.0008,0.0007,23.862,36.4949,-27.7516,2.303240741
2.30324E-05,0.6465,-0.4693,-9.7186,-0.0009,-0.0029,0.0012,23.862,36.4949,-27.7516,2.303240741
2.42361E-05,0.6465,-0.4693,-9.7186,-0.0009,-0.0029,0.0012,23.862,36.4949,-27.7516,2.423611111
2.42361E-05,0.656,-0.4525,-9.7329,-0.0009,-0.0008,0.0007,23.862,36.4949,-27.7516,2.423611111
2.42361E-05,0.656,-0.4525,-9.7329,-0.0009,-0.0008,0.0007,23.862,36.4949,-27.7516,2.423611111
2.42361E-05,0.6513,-0.4573,-9.7497,0.0002,-0.0002,0.0007,23.862,36.4949,-27.7516,2.423611111
2.42361E-05,0.6513,-0.4573,-9.7497,0.0002,-0.0002,0.0007,23.862,36.4949,-27.7516,2.423611111
2.42361E-05,0.668,-0.4597,-9.7353,-0.0009,0.0014,0.0001,24.4084,36.6765,-28.2752,2.423611111
2.42361E-05,0.6537,-0.4669,-9.7186,-0.0004,0.0008,0.0012,24.4084,36.6765,-28.2752,2.423611111
2.42361E-05,0.6537,-0.4669,-9.7186,-0.0004,0.0008,0.0012,24.4084,36.6765,-28.2752,2.423611111
2.42361E-05,0.6608,-0.4334,-9.7545,-0.0004,-0.0008,-0.0004,24.4084,36.6765,-28.2752,2.423611111
2.54861E-05,0.6608,-0.4334,-9.7545,-0.0004,-0.0008,-0.0004,24.4084,36.6765,-28.2752,2.548611111
2.54861E-05,0.6369,-0.4645,-9.7784,0.0002,-0.0013,0.0023,24.4084,36.6765,-28.2752,2.548611111
2.54861E-05,0.6369,-0.4645,-9.7784,0.0002,-0.0013,0.0023,24.4084,36.6765,-28.2752,2.548611111
2.54861E-05,0.656,-0.4429,-9.7593,0.0012,0.0008,0.0001,24.4084,36.6765,-28.2752,2.548611111
2.54861E-05,0.656,-0.4429,-9.7593,0.0012,0.0008,0.0001,24.4084,36.6765,-28.2752,2.548611111
2.54861E-05,0.6513,-0.4717,-9.7593,-0.0004,0.0003,0.0007,24.4084,36.6765,-28.2752,2.548611111
2.54861E-05,0.6369,-0.4597,-9.7425,-0.002,0.0008,0.0007,23.4977,35.4055,-28.1007,2.548611111
2.54861E-05,0.6369,-0.4597,-9.7425,-0.002,0.0008,0.0007,23.4977,35.4055,-28.1007,2.548611111
2.54861E-05,0.6417,-0.4693,-9.7569,0.0007,0.0003,0.0017,23.4977,35.4055,-28.1007,2.548611111
2.54861E-05,0.6417,-0.4693,-9.7569,0.0007,0.0003,0.0017,23.4977,35.4055,-28.1007,2.548611111
2.68519E-05,0.6321,-0.4382,-9.7545,-0.0009,-0.0008,0.0017,23.4977,35.4055,-28.1007,2.685185185
2.68519E-05,0.6321,-0.4382,-9.7545,-0.0009,-0.0008,0.0017,23.4977,35.4055,-28.1007,2.685185185
2.68519E-05,0.6417,-0.4693,-9.8071,-0.0009,0.0003,0.0001,23.4977,35.4055,-28.1007,2.685185185
2.68519E-05,0.6393,-0.4406,-9.7329,0.0002,0.0003,0.0012,23.4977,35.4055,-28.1007,2.685185185
2.68519E-05,0.6393,-0.4406,-9.7329,0.0002,0.0003,0.0012,23.4977,35.4055,-28.1007,2.685185185
