6.32176E-05,0.028384,0.003329,-9.832865,0.00008,0.000401,0.000166,30.603071,-0.864902,-8.928621,6.321759259
6.57407E-05,0.018771,-0.001472,-9.828096,0.000346,-0.000265,0.000433,29.4843,-0.679261,-9.126454,6.574074074
6.69907E-05,0.028384,-0.011074,-9.832865,0.000879,-0.000398,0.0003,29.644124,-0.122338,-6.950283,6.699074074
6.9537E-05,0.023577,0.003329,-9.837633,-0.000453,0.000268,0.000832,30.922719,-0.864902,-7.345951,6.953703704
7.21412E-05,0.028384,-0.015876,-9.851938,0.000613,0.000534,0.000832,29.963773,-1.236184,-8.137285,7.21412037
7.46759E-05,0.023577,0.017733,-9.851938,-0.000852,-0.000132,0.000566,31.242368,-0.49362,-7.345951,7.467592593
7.71181E-05,0.018771,-0.001472,-9.832865,-0.000985,0.000134,0.000699,30.123598,0.063303,-8.730786,7.711805556
7.96528E-05,0.023577,0.008131,-9.813792,0.000613,0.000001,0.000566,30.762895,-1.050543,-7.939452,7.965277778
8.21875E-05,0.023577,-0.006273,-9.832865,-0.000186,0.000001,0.000166,29.963773,-2.35003,-7.345951,8.21875
8.48032E-05,0.013965,0.008131,-9.799488,-0.000453,-0.000265,0.000566,31.082544,-1.421825,-8.730786,8.480324074
8.7338E-05,0.028384,0.008131,-9.823328,0.000213,-0.000265,-0.000233,30.603071,-1.978749,-7.741619,8.733796296
8.98727E-05,0.03319,-0.001472,-9.847169,0.000213,-0.000531,-0.0001,29.164644,-0.307979,-7.939452,8.987268519
9.23032E-05,0.023577,-0.001472,-9.832865,0.000613,-0.000132,0.000566,28.685171,0.991508,-8.928621,9.230324074
9.48264E-05,0.023577,-0.001472,-9.847169,0.000479,0.000001,0.000166,29.4843,0.805867,-6.75245,9.482638889
9.60648E-05,0.023577,-0.001472,-9.828096,-0.000186,0.000001,0.000699,28.844995,0.434585,-8.730786,9.606481481
9.87269E-05,0.023577,0.008131,-9.823328,-0.000453,0.0008,0.000033,29.803949,-1.421825,-10.313455,9.872685185
0.000101262,0.023577,0.003329,-9.828096,0.000213,-0.000265,0.000166,29.324476,-1.236184,-8.137285,10.12615741
0.000103785,0.023577,0.008131,-9.837633,0.000479,0.000001,-0.000233,30.443246,-0.679261,-8.335121,10.37847222
0.000106285,0.018771,-0.011074,-9.837633,-0.000586,0.000134,-0.0001,29.004819,-1.607466,-8.532953,10.62847222
0.000108854,0.03319,-0.001472,-9.832865,-0.00032,0.000134,-0.0001,29.803949,1.177149,-8.730786,10.88541667
0.000111389,0.03319,-0.001472,-9.828096,-0.000586,0.0008,0.000433,30.922719,-0.49362,-8.928621,11.13888889
0.000113877,0.013965,-0.011074,-9.837633,-0.000186,0.000134,-0.000233,29.644124,-0.49362,-7.741619,11.38773148
0.0001164,0.023577,-0.001472,-9.837633,0.000346,0.000268,0.0003,29.004819,-0.864902,-8.532953,11.6400463
0.000118935,0.028384,-0.011074,-9.837633,0.00008,0.000933,0.000566,30.443246,-1.421825,-7.543784,11.89351852
0.000121528,0.018771,0.008131,-9.851938,0.000479,-0.000398,0.000699,30.922719,-0.864902,-9.324287,12.15277778
0.000122801,0.013965,-0.001472,-9.828096,0.000213,0.000534,0.000699,29.4843,-0.679261,-8.335121,12.28009259
0.000125208,0.018771,-0.001472,-9.828096,0.000746,0.0008,0.000965,30.443246,-1.050543,-8.335121,12.52083333
0.000127778,0.03319,0.012932,-9.842401,-0.000453,0.000667,0.000965,31.242368,-1.607466,-8.928621,12.77777778
0.000130313,0.013965,-0.015876,-9.837633,-0.000053,0.000268,0.000433,30.283422,0.248944,-8.928621,13.03125
0.000132847,0.018771,0.003329,-9.847169,0.000879,0.000667,0.000832,29.644124,-0.122338,-8.928621,13.28472222
0.000135428,0.018771,0.008131,-9.861474,0.000879,-0.000931,0.000033,30.283422,-0.49362,-6.950283,13.54282407
0.000137963,0.009158,-0.001472,-9.809023,0.001411,0.000401,0.001099,30.443246,-0.307979,-9.126454,13.7962963
0.000140394,0.028384,-0.006273,-9.828096,0.000613,0.000001,-0.000499,28.844995,-0.679261,-7.939452,14.03935185
0.000143102,0.028384,0.022534,-9.866242,0.000479,0.000134,0.000166,30.762895,-1.050543,-8.730786,14.31018519
0.000145637,0.028384,-0.011074,-9.81856,0.000479,-0.000132,0.0003,29.644124,-0.864902,-8.137285,14.56365741
0.000146933,0.018771,-0.001472,-9.823328,0.000213,-0.001197,0.000433,30.762895,-1.421825,-7.148118,14.69328704
0.000149491,0.018771,0.003329,-9.832865,-0.000186,0.0012,0.000166,31.082544,-0.307979,-9.522122,14.94907407
0.000152025,0.03319,0.012932,-9.823328,0.000879,0.000268,0.000166,30.123598,-0.307979,-7.939452,15.2025463
0.000154641,0.018771,0.012932,-9.828096,0.001411,-0.000531,0.000166,29.324476,-0.864902,-8.532953,15.46412037
0.000157176,0.009158,-0.006273,-9.847169,0.000213,0.000134,-0.000366,30.762895,-1.050543,-7.543784,15.71759259
0.000159699,0.037996,0.008131,-9.837633,0.000613,0.000401,0.000699,30.123598,-2.535671,-7.148118,15.96990741
0.000162141,0.023577,0.003329,-9.842401,0.000879,-0.000132,0.000699,31.402198,-1.793107,-8.730786,16.21412037
0.000164664,0.013965,-0.001472,-9.828096,-0.000053,0.000001,0.000166,29.324476,-0.49362,-8.532953,16.46643519
0.000167222,0.03319,-0.006273,-9.837633,0.000479,0.000534,-0.000366,30.762895,-2.164389,-9.126454,16.72222222
0.000169803,0.013965,0.012932,-9.828096,-0.000186,0.0008,-0.000499,30.283422,-1.607466,-6.950283,16.98032407
0.000172338,0.028384,-0.006273,-9.842401,0.00008,-0.000132,0.0003,29.004819,-0.122338,-8.532953,17.2337963
0.000173576,0.018771,0.003329,-9.828096,-0.000053,0.000401,0.000033,30.443246,-1.050543,-9.126454,17.35763889
0.000176019,0.028384,-0.001472,-9.823328,0.000213,0.000401,-0.000366,30.123598,-1.050543,-8.335121,17.60185185
0.000178542,0.028384,-0.001472,-9.856706,0.000746,0.000534,-0.000366,29.963773,-0.122338,-8.137285,17.85416667
0.000181088,0.013965,-0.001472,-9.837633,0.000746,0.000134,-0.000899,30.123598,-1.050543,-9.126454,18.1087963
0.000183669,0.028384,0.003329,-9.847169,0.000479,0.000134,-0.0001,29.803949,-1.050543,-7.543784,18.36689815
0.000186238,0.03319,-0.001472,-9.842401,0.00008,0.000134,0.000166,30.123598,-1.050543,-8.335121,18.62384259
0.000188808,0.028384,0.003329,-9.837633,0.000346,0.000534,0.000566,30.603071,-0.864902,-8.137285,18.88078704
0.000191343,0.018771,-0.006273,-9.842401,-0.000053,-0.000132,0.000699,30.123598,-1.421825,-6.75245,19.13425926
0.000193866,0.028384,-0.006273,-9.813792,-0.00032,0.000134,0.0003,29.004819,-0.122338,-6.554617,19.38657407
0.000196331,0.009158,0.012932,-9.809023,0.000479,0.000667,0.000566,29.963773,-1.607466,-8.532953,19.63310185
0.000198831,0.018771,0.003329,-9.81856,0.000746,0.000534,0.000433,30.603071,0.248944,-8.928621,19.88310185
0.000201354,0.03319,-0.006273,-9.851938,0.000879,0.0008,-0.000366,29.963773,-1.607466,-7.345951,20.13541667
0.000202685,0.023577,0.003329,-9.856706,0.000879,0.000134,0.000433,29.963773,-0.122338,-9.324287,20.26851852
0.000205243,0.004352,-0.011074,-9.828096,0.000879,-0.000132,0.000033,29.963773,-1.236184,-6.950283,20.52430556
0.000207778,0.018771,-0.001472,-9.847169,0.000746,0.000534,0.000699,30.443246,-0.679261,-8.335121,20.77777778
0.000210197,0.004352,-0.006273,-9.847169,0.000746,-0.000531,-0.000366,29.644124,-0.49362,-7.741619,21.01967593
0.000212731,0.013965,0.012932,-9.828096,-0.000053,0.000001,0.0003,29.963773,-0.49362,-8.137285,21.27314815
0.000215255,0.009158,0.003329,-9.81856,0.000746,0.000401,0.000033,30.603071,-1.607466,-9.324287,21.52546296
0.00021787,0.018771,0.008131,-9.847169,-0.000053,0.000001,-0.000366,29.644124,0.248944,-7.741619,21.78703704
0.000220405,0.013965,-0.001472,-9.823328,0.000746,0.000667,-0.001298,30.603071,-0.864902,-6.950283,22.04050926
0.000222928,0.018771,-0.001472,-9.823328,0.00008,0.000401,0.0003,30.123598,-1.050543,-8.730786,22.29282407
0.000225532,0.03319,0.003329,-9.842401,-0.00032,-0.000132,0.0003,30.283422,-0.864902,-8.137285,22.55324074
0.000228067,0.018771,0.008131,-9.842401,0.000879,0.000401,-0.000499,29.803949,-1.793107,-8.335121,22.80671296
0.000229317,0.03319,0.012932,-9.809023,0.000346,0.000001,0.000433,31.242368,0.248944,-9.324287,22.93171296
0.000231748,0.023577,-0.006273,-9.856706,0.000613,-0.000132,0.000433,29.644124,-0.864902,-8.928621,23.17476852
0.000234282,0.028384,0.003329,-9.828096,0.000213,0.000001,0.0003,29.803949,-2.164389,-9.126454,23.42824074
0.000236817,0.023577,-0.011074,-9.81856,0.000213,-0.000132,0.000566,30.443246,0.434585,-7.939452,23.68171296
0.00023941,0.03319,0.003329,-9.828096,0.001012,-0.000664,-0.000233,28.844995,-1.793107,-6.75245,23.94097222
0.000241944,0.018771,0.003329,-9.828096,0.000479,0.000134,0.000166,30.443246,-0.307979,-7.543784,24.19444444
0.000244363,0.013965,0.003329,-9.823328,0.000346,0.000268,0.0003,30.922719,-1.607466,-6.950283,24.43634259
0.000246898,0.023577,0.012932,-9.856706,0.00008,0.000401,-0.001032,30.762895,-0.307979,-7.939452,24.68981481
0.000249606,0.018771,0.017733,-9.823328,0.000879,0.000134,0.001099,29.963773,-1.607466,-8.532953,24.96064815
0.000251111,0.013965,0.003329,-9.842401,-0.000053,0.0008,0.000033,30.762895,0.063303,-7.148118,25.11111111
0.000253669,0.013965,-0.006273,-9.851938,0.000479,-0.000265,0.000033,29.803949,-1.421825,-8.335121,25.36689815
0.000256192,0.018771,-0.006273,-9.81856,0.000346,0.000667,0.000832,29.963773,-1.607466,-7.741619,25.61921296
0.000258819,0.018771,-0.001472,-9.823328,0.00008,-0.000265,-0.000766,30.762895,-0.679261,-8.335121,25.88194444
0.000261354,0.018771,-0.001472,-9.851938,-0.000586,0.0008,0.000965,29.644124,-0.49362,-8.928621,26.13541667
0.000263866,0.018771,-0.015876,-9.813792,0.000346,0.000933,0.0003,29.644124,0.991508,-7.741619,26.38657407
0.000266296,0.028384,-0.001472,-9.866242,0.000746,0.000001,0.000033,30.762895,0.063303,-8.730786,26.62962963
0.000268819,0.023577,-0.011074,-9.851938,-0.000186,0.000134,0.000433,30.922719,-1.607466,-8.137285,26.88194444
0.000271354,0.037996,-0.001472,-9.823328,-0.000586,-0.000531,-0.000366,29.164644,0.434585,-7.939452,27.13541667
0.000273958,0.013965,-0.001472,-9.842401,0.00008,-0.000265,0.000699,29.004819,-0.49362,-8.137285,27.39583333
0.000276481,0.018771,-0.006273,-9.832865,0.000213,0.000001,0.000166,30.922719,-1.236184,-8.928621,27.64814815
0.000277731,0.018771,-0.025478,-9.832865,0.001012,-0.000132,0.000433,29.324476,-0.864902,-9.324287,27.77314815
0.000280289,0.023577,0.012932,-9.837633,0.001012,-0.000132,-0.000633,29.803949,-1.421825,-7.148118,28.02893519
0.000282813,0.013965,0.008131,-9.823328,-0.000852,0.000667,-0.000899,30.283422,-1.236184,-9.719955,28.28125
0.000285347,0.018771,-0.006273,-9.828096,0.001145,0.000401,-0.000233,30.283422,-0.49362,-9.719955,28.53472222
0.000287789,0.023577,0.008131,-9.842401,0.000346,0.000401,0.000566,31.402198,-1.793107,-9.522122,28.77893519
0.000290324,0.018771,0.012932,-9.832865,0.000213,0.000933,0.001232,30.922719,-1.978749,-8.928621,29.03240741
0.000292951,0.023577,-0.006273,-9.828096,-0.00032,-0.000398,0.001365,30.922719,-1.236184,-9.324287,29.29513889
0.000295486,0.013965,0.008131,-9.823328,0.000213,0.000534,0.000832,29.4843,-1.050543,-7.939452,29.54861111
0.000298021,0.037996,0.003329,-9.847169,-0.000053,0.000134,0.0003,31.082544,-1.050543,-8.730786,29.80208333
0.000300463,0.013965,0.008131,-9.856706,0.000613,-0.000265,-0.0001,30.123598,-1.793107,-7.939452,30.0462963
0.000302998,0.028384,-0.001472,-9.813792,0.000479,0.000134,0.0003,29.803949,0.063303,-9.917787,30.29976852
0.000305532,0.009158,-0.001472,-9.828096,-0.00032,-0.000531,0.001898,30.443246,-0.679261,-7.543784,30.55324074
0.000306852,0.03319,0.003329,-9.81856,0.000479,-0.000132,0.000965,30.762895,-2.535671,-7.939452,30.68518519
0.000309398,0.023577,0.022534,-9.813792,0.000879,0.000534,0.000699,29.164644,-1.050543,-8.335121,30.93981481
0.000311933,0.03319,-0.011074,-9.81856,-0.000186,0.000667,-0.0001,29.963773,-0.864902,-6.950283,31.19328704
0.000314363,0.03319,0.003329,-9.856706,0.000479,-0.000132,-0.000766,29.4843,-0.307979,-5.961117,31.43634259
0.000316898,0.028384,-0.015876,-9.832865,0.000346,0.000134,-0.000366,29.963773,-0.122338,-7.345951,31.68981481
0.000319421,0.023577,0.003329,-9.837633,0.001145,0.000667,0.000166,30.762895,-1.421825,-9.917787,31.94212963
0.000322037,0.028384,0.003329,-9.828096,0.000613,0.0008,0.000699,29.963773,-0.49362,-9.324287,32.2037037
0.000324572,0.028384,-0.006273,-9.837633,0.000346,-0.000398,0.001365,30.443246,-1.793107,-7.939452,32.45717593
0.000327106,0.023577,-0.001472,-9.823328,0.000346,0.000134,0.0003,29.324476,-0.864902,-7.345951,32.71064815
0.000329711,0.03319,0.008131,-9.856706,0.000479,-0.000265,0.000033,29.803949,0.805867,-8.335121,32.97106481
0.000332222,0.023577,-0.011074,-9.809023,0.000346,-0.000398,-0.0001,29.644124,-1.236184,-8.532953,33.22222222
0.000333484,0.018771,-0.001472,-9.832865,0.000479,0.000001,-0.001032,29.004819,-1.607466,-7.741619,33.34837963
0.000335972,0.018771,-0.001472,-9.842401,0.000213,0.000134,-0.000633,32.041496,-0.307979,-8.335121,33.59722222
0.000338507,0.009158,0.008131,-9.81856,0.001145,0.000134,0.000699,28.685171,-0.49362,-9.324287,33.85069444
0.00034103,0.009158,0.012932,-9.823328,0.000879,0.000268,0.000433,30.762895,-0.679261,-9.126454,34.10300926
0.000343634,0.023577,-0.006273,-9.847169,0.000213,-0.000265,0.0003,30.922719,-0.122338,-9.324287,34.36342593
0.000346169,0.013965,-0.001472,-9.832865,0.000613,0.000268,0.000433,29.324476,-0.122338,-9.324287,34.61689815
0.000348681,0.028384,-0.011074,-9.81856,-0.00032,0.000134,0.000433,30.123598,-1.421825,-9.126454,34.86805556
0.000351134,0.013965,0.008131,-9.837633,-0.00032,-0.000265,0.000166,30.123598,-0.679261,-7.939452,35.11342593
0.000353657,0.028384,-0.015876,-9.823328,0.000346,-0.000132,0.000433,29.644124,-1.978749,-9.324287,35.36574074
0.00035625,0.018771,-0.011074,-9.828096,0.00008,0.000134,-0.0001,30.603071,-1.236184,-7.741619,35.625
0.000358796,0.013965,-0.006273,-9.837633,-0.00032,-0.000531,0.000033,30.603071,-1.236184,-9.719955,35.87962963
0.000361296,0.013965,0.008131,-9.823328,-0.000186,0.000401,0.000166,31.562023,-1.236184,-7.741619,36.12962963
0.000362558,0.013965,-0.001472,-9.832865,0.000346,0.000268,0.000033,30.922719,-2.35003,-8.137285,36.25578704
0.000365,0.018771,-0.001472,-9.832865,0.000479,0.000534,-0.0001,31.082544,-1.793107,-6.356782,36.5
0.000367558,0.009158,-0.001472,-9.851938,0.00008,-0.000265,-0.000633,29.963773,-1.607466,-8.532953,36.75578704
0.00037015,0.028384,-0.011074,-9.851938,-0.00032,-0.001197,-0.000233,29.644124,-0.864902,-8.532953,37.0150463
0.000372685,0.037996,0.008131,-9.842401,-0.000453,0.0008,0.000033,30.443246,0.434585,-7.543784,37.26851852
0.00037522,0.009158,-0.001472,-9.794719,0.000213,0.000134,0.000033,30.443246,0.434585,-8.335121,37.52199074
0.000377859,0.023577,-0.006273,-9.828096,-0.000453,0.000268,-0.000366,30.123598,-0.307979,-7.543784,37.78587963
0.000380359,0.03319,-0.001472,-9.842401,0.000346,-0.000531,-0.000633,30.283422,-0.122338,-8.532953,38.03587963
0.000382894,0.018771,-0.006273,-9.837633,-0.000453,0.000134,-0.000499,30.123598,-1.050543,-7.148118,38.28935185
0.000385301,0.03319,0.008131,-9.828096,-0.000186,0.0008,-0.000366,30.603071,-0.864902,-8.532953,38.53009259
0.000387824,0.03319,0.017733,-9.837633,0.00008,0.000401,0.000965,29.963773,-1.978749,-8.532953,38.78240741
0.000390359,0.023577,0.017733,-9.81856,0.000346,-0.000531,0.0003,29.963773,-1.607466,-8.532953,39.03587963
0.00039169,0.018771,-0.011074,-9.832865,-0.000586,-0.000398,-0.000233,30.123598,-1.050543,-7.543784,39.16898148
0.000395313,0.023577,0.003329,-9.837633,0.00008,-0.000132,-0.0001,30.443246,-0.679261,-7.148118,39.53125
0.000396574,0.028384,0.003329,-9.81856,-0.000453,-0.000931,-0.000499,30.123598,0.063303,-8.730786,39.65740741
0.000399028,0.028384,-0.001472,-9.832865,0.000479,0.000268,-0.000366,29.324476,-0.122338,-8.928621,39.90277778
0.000401563,0.018771,-0.001472,-9.828096,-0.000186,-0.000531,-0.0001,29.644124,0.991508,-7.345951,40.15625
0.000404086,0.009158,0.017733,-9.847169,-0.00032,0.000268,0.000033,29.963773,-0.122338,-8.532953,40.40856481
0.000406586,0.013965,-0.001472,-9.837633,-0.00032,-0.000265,-0.000233,29.4843,-0.679261,-6.75245,40.65856481
0.000409132,0.013965,0.012932,-9.837633,-0.000186,0.000401,0.000965,31.082544,-1.421825,-8.730786,40.91319444
0.000411794,0.042803,-0.001472,-9.851938,0.000613,-0.000531,0.000166,30.922719,-1.978749,-8.532953,41.17939815
0.000414329,0.013965,0.012932,-9.828096,0.00008,0.000401,-0.000233,29.963773,0.248944,-8.928621,41.43287037
0.000416863,0.028384,0.017733,-9.837633,0.000479,-0.000132,-0.000899,29.644124,-1.607466,-8.137285,41.68634259
0.000419317,0.004352,-0.001472,-9.851938,0.000346,0.000667,-0.000233,30.603071,-0.49362,-6.554617,41.93171296
0.000421852,0.013965,0.003329,-9.823328,0.000746,0.000134,-0.000366,30.603071,-1.978749,-8.928621,42.18518519
0.00042309,0.028384,-0.001472,-9.832865,0.001145,0.000001,0.001099,29.963773,-1.607466,-9.719955,42.30902778
0.000425718,0.013965,0.008131,-9.861474,-0.000586,-0.000398,-0.000366,30.762895,1.177149,-8.730786,42.57175926
0.000428287,0.013965,0.008131,-9.81856,0.001145,-0.000664,-0.000233,29.963773,0.248944,-8.137285,42.8287037
0.00043081,0.028384,-0.001472,-9.851938,-0.000053,0.000534,0.000166,30.443246,-1.421825,-8.730786,43.08101852
0.000433194,0.023577,-0.001472,-9.861474,0.001145,0.000134,-0.000366,30.443246,-0.307979,-8.335121,43.31944444
0.000435729,0.028384,-0.001472,-9.832865,0.000213,-0.000398,0.000566,30.603071,-1.236184,-7.741619,43.57291667
0.000438252,0.018771,0.003329,-9.847169,0.000479,-0.000132,0.001099,31.402198,-0.679261,-8.730786,43.82523148
0.000440856,0.013965,0.008131,-9.851938,0.00008,0.000001,0.000699,31.082544,-0.307979,-8.730786,44.08564815
0.000443391,0.028384,-0.001472,-9.832865,-0.000053,0.000667,-0.000499,30.123598,-0.307979,-7.543784,44.33912037
0.000445984,0.018771,0.008131,-9.837633,0.000746,-0.000664,-0.000499,29.803949,-0.307979,-7.939452,44.59837963
0.000448507,0.018771,-0.011074,-9.847169,0.001145,-0.000132,0.000699,29.324476,-0.49362,-9.324287,44.85069444
0.000450961,0.03319,0.003329,-9.828096,-0.000053,0.000134,0.000433,30.603071,-1.607466,-9.324287,45.09606481
0.00045228,0.03319,0.003329,-9.837633,0.000479,0.000534,0.0003,29.963773,-2.35003,-8.928621,45.22800926
0.000454815,0.023577,-0.015876,-9.842401,0.000879,0.000268,0.000166,29.963773,-1.978749,-8.928621,45.48148148
0.000457303,0.018771,0.003329,-9.813792,0.000613,0.000134,0.0003,29.324476,-1.236184,-8.532953,45.73032407
0.000459826,0.037996,0.008131,-9.823328,0.000479,0.000401,0.0003,29.4843,-1.050543,-7.939452,45.98263889
0.000462419,0.023577,0.003329,-9.851938,0.000213,0.000134,0.0003,30.603071,-1.236184,-8.137285,46.24189815
0.000464954,0.018771,0.008131,-9.847169,0.000213,0.000534,-0.0001,30.283422,-0.49362,-8.928621,46.49537037
0.000467477,0.03319,-0.001472,-9.842401,0.000213,-0.000531,-0.000233,30.762895,-1.421825,-8.730786,46.74768519
0.000470012,0.023577,-0.011074,-9.832865,0.001411,0.000134,-0.0001,29.004819,-0.49362,-8.137285,47.00115741
0.000472546,0.018771,0.003329,-9.832865,0.000346,0.000667,-0.000366,29.644124,-0.122338,-7.345951,47.25462963
0.000474988,0.023577,0.003329,-9.842401,-0.00032,-0.000265,0.000566,32.20132,-1.607466,-7.741619,47.49884259
0.000477512,0.013965,0.003329,-9.832865,-0.000186,-0.000531,-0.001431,30.603071,-0.864902,-7.741619,47.75115741
0.000478762,0.023577,-0.001472,-9.837633,0.000346,0.000134,0.000699,29.644124,-1.978749,-8.928621,47.87615741
0.000481412,0.023577,-0.001472,-9.851938,0.000746,-0.000531,-0.001032,30.283422,0.620226,-8.532953,48.1412037
0.000483935,0.018771,-0.011074,-9.847169,0.000213,0.000401,-0.000766,29.164644,-1.050543,-9.126454,48.39351852
0.000486458,0.018771,0.008131,-9.832865,0.001012,-0.000931,0.000033,31.721847,0.063303,-7.543784,48.64583333
0.000488912,0.018771,0.017733,-9.842401,0.000746,0.000401,0.000166,30.283422,-1.236184,-9.719955,48.8912037
0.000491481,0.028384,-0.001472,-9.856706,0.000346,-0.000132,-0.000366,29.963773,-1.607466,-9.324287,49.14814815
0.000494005,0.018771,0.012932,-9.847169,0.000479,-0.000265,0.000433,30.603071,-1.607466,-8.137285,49.40046296
0.000496586,0.028384,0.008131,-9.828096,0.000479,0.000001,0.000433,28.205698,-1.421825,-8.335121,49.65856481
0.00049912,0.018771,0.008131,-9.861474,0.000346,0.000667,0.000033,29.4843,-0.307979,-9.126454,49.91203704
0.000501655,0.028384,-0.001472,-9.832865,0.000346,0.000268,0.000433,31.402198,-0.679261,-8.335121,50.16550926
0.000504097,0.013965,0.008131,-9.828096,0.00008,-0.000265,0.000166,29.803949,-0.307979,-7.543784,50.40972222
0.000506655,0.03319,-0.001472,-9.832865,-0.000719,-0.000132,0.000433,30.603071,-0.122338,-8.928621,50.66550926
0.00050787,0.018771,-0.001472,-9.866242,0.00008,0.000134,0.000033,31.721847,-1.421825,-8.730786,50.78703704
0.000510509,0.018771,0.003329,-9.823328,-0.000453,0.000534,0.000033,30.603071,-0.49362,-7.345951,51.05092593
0.000513044,0.028384,0.008131,-9.847169,0.001012,-0.000132,-0.0001,29.324476,-0.122338,-8.532953,51.30439815
0.000515579,0.037996,-0.001472,-9.823328,0.000613,0.000268,-0.000766,29.803949,0.063303,-8.730786,51.55787037
0.000518021,0.028384,-0.006273,-9.813792,-0.000186,-0.000531,0.000166,29.963773,-0.864902,-7.741619,51.80208333
0.000520556,0.023577,-0.011074,-9.823328,0.001278,0.000134,-0.000233,30.283422,0.248944,-7.741619,52.05555556
0.000523171,0.023577,-0.001472,-9.823328,0.001411,-0.000664,0.000433,30.283422,-0.122338,-8.532953,52.31712963
0.000525694,0.018771,-0.011074,-9.823328,0.001278,0.000001,-0.000233,29.803949,-1.421825,-9.522122,52.56944444
0.000528229,0.028384,-0.006273,-9.866242,-0.000586,0.000001,-0.000366,30.443246,-1.793107,-8.335121,52.82291667
0.000530671,0.023577,0.003329,-9.856706,0.001545,-0.000132,0.0003,30.443246,-0.307979,-7.939452,53.06712963
0.000533206,0.013965,-0.006273,-9.823328,0.000613,-0.000664,0.000433,30.922719,-1.236184,-7.345951,53.32060185
0.000535706,0.023577,0.003329,-9.828096,0.000346,0.000534,0.000566,30.762895,-0.679261,-8.335121,53.57060185
0.00053706,0.013965,0.003329,-9.866242,-0.000719,0.000134,-0.000233,29.803949,-0.679261,-7.148118,53.70601852
0.000539606,0.018771,0.003329,-9.828096,-0.000053,0.000401,0.000433,30.762895,-1.050543,-9.917787,53.96064815
0.000542141,0.03319,-0.011074,-9.847169,-0.00032,-0.000265,0.000033,30.922719,-0.49362,-8.928621,54.21412037
0.000544757,0.028384,-0.001472,-9.847169,-0.000719,0.000268,0.001099,29.644124,0.248944,-8.532953,54.47569444
