0:00:00.025	-0.601649,0.213141,-9.841098,0.000605,-0.001209,-0.003574,-20.077720,-9.356710,-18.509336,
0:00:00.117	-0.544120,0.227532,-9.826819,0.000605,0.000389,0.002418,-19.914215,-8.785925,-19.071369,
0:00:00.339	-0.572885,0.251517,-9.836338,-0.001127,-0.000410,0.002152,-19.423700,-8.215143,-19.258712,
0:00:00.556	-0.548914,0.237126,-9.845859,-0.000727,0.000921,0.002685,-18.933187,-9.546970,-20.195432,
0:00:00.787	-0.544120,0.246720,-9.841098,-0.000860,0.000921,0.002019,-19.096693,-10.117754,-17.010587,
0:00:01.003	-0.448238,0.270705,-9.841098,0.001404,-0.001209,0.000687,-18.279169,-9.927494,-19.820747,
0:00:01.233	-0.500973,0.198750,-9.831579,0.000072,0.001454,0.004815,-20.077720,-8.976188,-19.258712,
0:00:01.450	-0.524944,0.208344,-9.826819,0.000205,-0.001209,0.001486,-19.260196,-9.927494,-20.195432,
0:00:01.563	-0.496179,0.270705,-9.841098,-0.000594,-0.001475,0.002285,-19.914215,-8.785925,-19.820747,
0:00:01.779	-0.539326,0.193952,-9.845859,0.000338,-0.001875,0.000288,-19.423700,-8.215143,-20.757461,
0:00:01.998	-0.500973,0.261111,-9.836338,0.001270,-0.001342,-0.000378,-20.404727,-8.215143,-19.633399,
0:00:02.217	-0.477003,0.208344,-9.841098,-0.000594,-0.001475,0.002818,-20.241224,-9.546970,-18.696683,
0:00:02.435	-0.477003,0.213141,-9.850619,0.001537,-0.001342,-0.003973,-19.260196,-8.785925,-19.446056,
0:00:02.653	-0.539326,0.299488,-9.864898,0.000205,-0.000277,-0.000911,-20.568233,-9.546970,-18.696683,
0:00:02.866	-0.635208,0.217938,-9.841098,-0.000328,-0.000277,-0.000112,-19.914215,-7.263835,-20.195432,
0:00:03.085	-0.529738,0.213141,-9.860137,0.000072,-0.000277,-0.000644,-19.750711,-7.073575,-19.258712,
0:00:03.304	-0.443444,0.208344,-9.869658,0.000205,0.000389,0.002285,-20.895242,-8.785925,-18.321992,
0:00:03.523	-0.500973,0.222735,-9.831579,-0.002192,0.008911,0.009076,-19.914215,-9.927494,-20.570119,
0:00:03.741	-0.534532,0.054838,-9.831579,0.000605,0.000921,-0.002775,-19.750711,-10.498278,-19.258712,
0:00:03.959	-0.510562,0.289894,-9.855378,0.000471,-0.001342,0.000953,-19.260196,-10.688539,-19.446056,
0:00:04.068	-0.496179,0.227532,-9.836338,0.001004,0.000256,0.001220,-20.404727,-7.073575,-18.884027,
0:00:04.290	-0.496179,0.198750,-9.822059,0.001004,-0.001475,-0.001044,-20.077720,-8.595664,-20.008089,
0:00:04.509	-0.486591,0.270705,-9.855378,0.000738,-0.000543,0.000021,-19.096693,-9.356710,-20.382776,
0:00:04.727	-0.486591,0.251517,-9.836338,-0.000061,-0.000810,0.000820,-20.731739,-7.454098,-19.633399,
0:00:04.946	-0.481797,0.222735,-9.836338,0.000072,0.000389,0.000687,-19.750711,-8.215143,-17.759963,
0:00:05.165	-0.481797,0.232329,-9.855378,-0.000594,-0.001076,-0.000112,-19.587205,-7.644359,-17.947307,
0:00:05.384	-0.491385,0.237126,-9.822059,0.000471,-0.000277,-0.000911,-19.423700,-8.215143,-19.633399,
0:00:05.603	-0.491385,0.241923,-9.836338,-0.000061,-0.000943,0.000288,-19.423700,-10.117754,-18.509336,
0:00:05.821	-0.496179,0.232329,-9.845859,-0.000461,-0.000543,0.000021,-18.606180,-9.166449,-20.195432,
0:00:06.040	-0.500973,0.251517,-9.845859,0.000605,0.000123,-0.000112,-20.568233,-8.785925,-20.570119,
0:00:06.259	-0.477003,0.251517,-9.841098,-0.001127,0.001321,0.001087,-19.587205,-10.688539,-19.071369,
0:00:06.367	-0.563297,0.074026,-9.845859,-0.000727,-0.002807,0.006679,-20.568233,-8.785925,-19.446056,
0:00:06.588	-0.409885,0.333067,-9.798259,0.003534,-0.007201,-0.006237,-18.933187,-8.405404,-18.696683,
0:00:06.801	-0.500973,0.121997,-9.845859,-0.002325,-0.002807,0.012006,-19.750711,-8.976188,-17.385272,
0:00:07.035	-0.539326,0.237126,-9.879178,-0.000061,-0.000676,0.003350,-19.423700,-8.595664,-19.633399,
